
—— fold 1/5 —————————————————————
[eval 08180]  loss = 5.405999
[eval 08190]  loss = -6.110246
[eval 08200]  loss = -5.796601
[eval 08210]  loss = 0.701705
[eval 08220]  loss = -1.537800
[eval 08230]  loss = 3.485524
[eval 08240]  loss = 2.492796
[eval 08250]  loss = 1.796039
[eval 08260]  loss = -6.221785
[eval 08270]  loss = 1.010040
[eval 08280]  loss = -5.971727
[eval 08290]  loss = -5.701533
[eval 08300]  loss = 2.408924
[eval 08310]  loss = -2.554788
[eval 08320]  loss = -2.014681
[eval 08330]  loss = 1.961431
[eval 08340]  loss = 3.006046
[eval 08350]  loss = -6.335952
[eval 08360]  loss = 2.203333
[eval 08370]  loss = -3.231385
[eval 08380]  loss = -5.784327
[eval 08390]  loss = 0.832958
[eval 08400]  loss = -1.858962
[eval 08410]  loss = 2.472916
[eval 08420]  loss = -5.165176
[eval 08430]  loss = 2.634331
[eval 08440]  loss = -6.330707
[eval 08450]  loss = 1.611700
[eval 08460]  loss = -2.066846
[eval 08470]  loss = -6.260431
[eval 08480]  loss = 0.272679
[eval 08490]  loss = -1.816827
[eval 08500]  loss = 0.269988
[eval 08510]  loss = 1.717913
[eval 08520]  loss = -0.849523
[eval 08530]  loss = -6.291922
[eval 08540]  loss = -2.806637
[eval 08550]  loss = 1.475551
[eval 08560]  loss = -5.115650
[eval 08570]  loss = 0.496491
[eval 08580]  loss = -3.535881
[eval 08590]  loss = -1.274006
[eval 08600]  loss = -6.347701
[eval 08610]  loss = 0.589790
[eval 08620]  loss = -6.312416
[eval 08630]  loss = -2.187660
[eval 08640]  loss = 0.636159
[eval 08650]  loss = -5.479845
[eval 08660]  loss = -1.107435
[eval 08670]  loss = -1.239509
[eval 08680]  loss = -1.833930
[eval 08690]  loss = -3.780973
[eval 08700]  loss = -2.442186
[eval 08710]  loss = -6.242515
[eval 08720]  loss = -2.232002
[eval 08730]  loss = 0.621324
[eval 08740]  loss = -5.585824
[eval 08750]  loss = 0.266288
[eval 08760]  loss = -5.741038
[eval 08770]  loss = -0.857638
[eval 08780]  loss = 1.570957
[eval 08790]  loss = 0.265472
[eval 08800]  loss = -6.378819
[eval 08810]  loss = 0.620560
[eval 08820]  loss = -4.307704
[eval 08830]  loss = -5.678722
[eval 08840]  loss = -1.550977
[eval 08850]  loss = -4.211944
[eval 08860]  loss = -0.320461
[eval 08870]  loss = 0.332196
[eval 08880]  loss = 0.737790
[eval 08890]  loss = -6.289657
[eval 08900]  loss = 0.421202
[eval 08910]  loss = -2.517640
[eval 08920]  loss = -5.471556
[eval 08930]  loss = -2.508362
[eval 08940]  loss = -6.250324
[eval 08950]  loss = 0.074728
[eval 08960]  loss = -5.157957
[eval 08970]  loss = -4.988214
[eval 08980]  loss = -6.385730
[eval 08990]  loss = 1.739142
[eval 09000]  loss = 5.465886
[eval 09010]  loss = -5.971156
[eval 09020]  loss = 2.146039
[eval 09030]  loss = -1.251771
[eval 09040]  loss = 0.840370
[eval 09050]  loss = -6.324828
[eval 09060]  loss = 0.969863
[eval 09070]  loss = -6.372103
[eval 09080]  loss = -2.021128
[eval 09090]  loss = 3.724124
[eval 09100]  loss = -5.340296
[eval 09110]  loss = -1.765075
[eval 09120]  loss = -6.311766
[eval 09130]  loss = -3.847030
[eval 09140]  loss = 1.904012
[eval 09150]  loss = 1.309105
[eval 09160]  loss = -6.293085
[eval 09170]  loss = 4.388106
[eval 09180]  loss = -6.401057
[eval 09190]  loss = -6.322513
[eval 09200]  loss = 3.322346
[eval 09210]  loss = -1.080219
[eval 09220]  loss = 3.887612
[eval 09230]  loss = -5.448751
[eval 09240]  loss = -1.227112
[eval 09250]  loss = -6.331632
[eval 09260]  loss = 0.959232
[eval 09270]  loss = 6.206090
[eval 09280]  loss = -4.681788
[eval 09290]  loss = 3.115414
[eval 09300]  loss = -1.338352
[eval 09310]  loss = 1.493019
[eval 09320]  loss = 2.302575
[eval 09330]  loss = 1.570131
[eval 09340]  loss = -6.402609
[eval 09350]  loss = 1.045169
[eval 09360]  loss = 2.871214
[eval 09370]  loss = -5.439643
[eval 09380]  loss = -1.335893
[eval 09390]  loss = -6.139637
[eval 09400]  loss = 0.629413
[eval 09410]  loss = -5.167001
[eval 09420]  loss = -1.062570
[eval 09430]  loss = -6.322852
[eval 09440]  loss = -2.176241
[eval 09450]  loss = -4.160834
[eval 09460]  loss = -4.804285
[eval 09470]  loss = -3.966679
[eval 09480]  loss = -1.372387
[eval 09490]  loss = -4.082281
[eval 09500]  loss = -2.475049
[eval 09510]  loss = 1.026973
[eval 09520]  loss = -6.312990
[eval 09530]  loss = -2.232423
[eval 09540]  loss = 2.564456
[eval 09550]  loss = -6.340185
[eval 09560]  loss = 0.450065
[eval 09570]  loss = -6.317569
[eval 09580]  loss = -2.384043
[eval 09590]  loss = 1.965896
[eval 09600]  loss = 1.433715
[eval 09610]  loss = -6.327490
[eval 09620]  loss = -3.880783
[eval 09630]  loss = 1.541389
[eval 09640]  loss = -4.768418
[eval 09650]  loss = 2.753013
[eval 09660]  loss = -1.247553
[eval 09670]  loss = 1.529678
[eval 09680]  loss = -2.064905
[eval 09690]  loss = -0.096634
[eval 09700]  loss = -6.361094
[eval 09710]  loss = -3.709305
[eval 09720]  loss = 0.399444
[eval 09730]  loss = -4.722134
[eval 09740]  loss = -0.622760
[eval 09750]  loss = -1.317773
[eval 09760]  loss = -0.694453
[eval 09770]  loss = -6.303849
[eval 09780]  loss = -1.008385
[eval 09790]  loss = -6.342636
[eval 09800]  loss = 1.238658
[eval 09810]  loss = -6.119025
[eval 09820]  loss = -4.685258
[eval 09830]  loss = 0.576634
[eval 09840]  loss = -3.526226
[eval 09850]  loss = 3.734443
[eval 09860]  loss = -0.866349
[eval 09870]  loss = 4.913325
[eval 09880]  loss = -6.301446
[eval 09890]  loss = 4.249330
[eval 09900]  loss = -3.860612
[eval 09910]  loss = -4.746692
[eval 09920]  loss = -2.515533
[eval 09930]  loss = -6.191674
[eval 09940]  loss = 3.126649
[eval 09950]  loss = 2.254131
[eval 09960]  loss = -0.738727
[eval 09970]  loss = -6.318360
[eval 09980]  loss = -2.196763
[eval 09990]  loss = 6.142516
accuracy = 0.667
confusion matrix:
[[137  63]
 [ 68 132]]
              precision    recall  f1-score   support

           0      0.668     0.685     0.677       200
           1      0.677     0.660     0.668       200

    accuracy                          0.672       400
   macro avg      0.673     0.673     0.672       400
weighted avg      0.673     0.672     0.672       400


—— fold 2/5 —————————————————————
[eval 00000]  loss = -3.547673
[eval 00010]  loss = 1.597496
[eval 00020]  loss = -3.602092
[eval 00030]  loss = 0.899330
[eval 00040]  loss = -0.066148
[eval 00050]  loss = 3.081918
[eval 00060]  loss = -0.303457
[eval 00070]  loss = -5.279010
[eval 00080]  loss = -2.141935
[eval 00090]  loss = -0.791046
[eval 00100]  loss = -1.175277
[eval 00110]  loss = 2.708311
[eval 00120]  loss = -0.795723
[eval 00130]  loss = 1.572822
[eval 00140]  loss = 0.720046
[eval 00150]  loss = 0.720045
[eval 00160]  loss = 0.642062
[eval 00170]  loss = 1.062199
[eval 00180]  loss = -1.324994
[eval 00190]  loss = -0.702957
[eval 00200]  loss = 0.123517
[eval 00210]  loss = -0.010351
[eval 00220]  loss = 3.389546
[eval 00230]  loss = -0.546602
[eval 00240]  loss = 2.175075
[eval 00250]  loss = 4.055337
[eval 00260]  loss = -1.716727
[eval 00270]  loss = -2.356126
[eval 00280]  loss = -1.935798
[eval 00290]  loss = -1.773805
[eval 00300]  loss = -0.689331
[eval 00310]  loss = 0.192660
[eval 00320]  loss = -3.850886
[eval 00330]  loss = 0.160532
[eval 00340]  loss = 0.352258
[eval 00350]  loss = 2.544547
[eval 00360]  loss = -2.031244
[eval 00370]  loss = -1.106978
[eval 00380]  loss = -2.977448
[eval 00390]  loss = -0.720938
[eval 00400]  loss = 1.487327
[eval 00410]  loss = -0.105274
[eval 00420]  loss = 3.738369
[eval 00430]  loss = -1.322459
[eval 00440]  loss = -1.992688
[eval 00450]  loss = -2.570397
[eval 00460]  loss = 1.051721
[eval 00470]  loss = 4.593244
[eval 00480]  loss = -3.988680
[eval 00490]  loss = -1.384145
[eval 00500]  loss = -0.966377
[eval 00510]  loss = -5.401205
[eval 00520]  loss = -1.297443
[eval 00530]  loss = -5.487661
[eval 00540]  loss = -2.877409
[eval 00550]  loss = -4.969775
[eval 00560]  loss = -5.450434
[eval 00570]  loss = -2.188727
[eval 00580]  loss = -5.068359
[eval 00590]  loss = -4.919388
[eval 00600]  loss = 1.495550
[eval 00610]  loss = -3.160870
[eval 00620]  loss = 4.051396
[eval 00630]  loss = 0.826460
[eval 00640]  loss = -0.758941
[eval 00650]  loss = -3.788846
[eval 00660]  loss = 1.544345
[eval 00670]  loss = -4.070070
[eval 00680]  loss = -0.612773
[eval 00690]  loss = -2.842557
[eval 00700]  loss = -3.621857
[eval 00710]  loss = 1.869712
[eval 00720]  loss = -5.342283
[eval 00730]  loss = 2.177103
[eval 00740]  loss = -5.086039
[eval 00750]  loss = 1.358487
[eval 00760]  loss = 2.038764
[eval 00770]  loss = -5.274623
[eval 00780]  loss = -2.037484
[eval 00790]  loss = -4.922724
[eval 00800]  loss = -4.002925
[eval 00810]  loss = -4.353534
[eval 00820]  loss = 0.632232
[eval 00830]  loss = -4.908584
[eval 00840]  loss = -2.464755
[eval 00850]  loss = -4.643542
[eval 00860]  loss = -4.713121
[eval 00870]  loss = -3.298907
[eval 00880]  loss = -4.517256
[eval 00890]  loss = 2.390093
[eval 00900]  loss = -0.579559
[eval 00910]  loss = 0.391209
[eval 00920]  loss = -5.155158
[eval 00930]  loss = 0.913848
[eval 00940]  loss = 5.752876
[eval 00950]  loss = -5.609994
[eval 00960]  loss = -5.447772
[eval 00970]  loss = -5.556343
[eval 00980]  loss = -1.928920
[eval 00990]  loss = -0.349837
[eval 01000]  loss = -0.112346
[eval 01010]  loss = -2.749283
[eval 01020]  loss = -0.012474
[eval 01030]  loss = -5.585908
[eval 01040]  loss = 0.923155
[eval 01050]  loss = 1.881739
[eval 01060]  loss = -5.530470
[eval 01070]  loss = -1.106596
[eval 01080]  loss = -3.749190
[eval 01090]  loss = -5.780557
[eval 01100]  loss = -3.020109
[eval 01110]  loss = -5.440444
[eval 01120]  loss = -5.775435
[eval 01130]  loss = -0.436252
[eval 01140]  loss = -5.678614
[eval 01150]  loss = 3.081725
[eval 01160]  loss = 3.214214
[eval 01170]  loss = -5.899623
[eval 01180]  loss = -5.992959
[eval 01190]  loss = 1.077778
[eval 01200]  loss = -5.163021
[eval 01210]  loss = -5.993114
[eval 01220]  loss = 2.875291
[eval 01230]  loss = -5.648927
[eval 01240]  loss = 0.451595
[eval 01250]  loss = -6.133302
[eval 01260]  loss = -6.065397
[eval 01270]  loss = -2.520740
[eval 01280]  loss = 6.041204
[eval 01290]  loss = -5.827457
[eval 01300]  loss = -1.209371
[eval 01310]  loss = -5.440046
[eval 01320]  loss = -5.122124
[eval 01330]  loss = -4.099468
[eval 01340]  loss = -1.454493
[eval 01350]  loss = -5.916494
[eval 01360]  loss = -3.957171
[eval 01370]  loss = -1.443295
[eval 01380]  loss = -6.006527
[eval 01390]  loss = -2.375999
[eval 01400]  loss = 1.485402
[eval 01410]  loss = -6.089391
[eval 01420]  loss = 2.493726
[eval 01430]  loss = -1.610208
[eval 01440]  loss = 1.021973
[eval 01450]  loss = -6.141645
[eval 01460]  loss = 0.565993
[eval 01470]  loss = 1.949752
[eval 01480]  loss = -5.684541
[eval 01490]  loss = -6.215417
[eval 01500]  loss = 3.416994
[eval 01510]  loss = -3.778242
[eval 01520]  loss = -4.760919
[eval 01530]  loss = -2.670992
[eval 01540]  loss = 2.835864
[eval 01550]  loss = -6.141968
[eval 01560]  loss = 4.767642
[eval 01570]  loss = 3.738540
[eval 01580]  loss = -6.095752
[eval 01590]  loss = -2.436234
[eval 01600]  loss = -5.923913
[eval 01610]  loss = 3.924111
[eval 01620]  loss = -2.365564
[eval 01630]  loss = -6.303919
[eval 01640]  loss = 3.472793
[eval 01650]  loss = -6.142375
[eval 01660]  loss = 1.489590
[eval 01670]  loss = 5.963118
[eval 01680]  loss = -6.246966
[eval 01690]  loss = -0.983724
[eval 01700]  loss = -1.533198
[eval 01710]  loss = -0.732224
[eval 01720]  loss = -4.962087
[eval 01730]  loss = -3.746862
[eval 01740]  loss = -6.182772
[eval 01750]  loss = -0.442228
[eval 01760]  loss = 0.228886
[eval 01770]  loss = -5.884206
[eval 01780]  loss = 1.549038
[eval 01790]  loss = 0.976089
[eval 01800]  loss = -4.012288
[eval 01810]  loss = -0.784890
[eval 01820]  loss = -6.331094
[eval 01830]  loss = 4.297200
[eval 01840]  loss = -6.332493
[eval 01850]  loss = -6.272328
[eval 01860]  loss = 3.596854
[eval 01870]  loss = -1.699327
[eval 01880]  loss = -5.506710
[eval 01890]  loss = 3.527912
[eval 01900]  loss = 2.344960
[eval 01910]  loss = 3.170236
[eval 01920]  loss = -4.167302
[eval 01930]  loss = 0.156624
[eval 01940]  loss = -6.246209
[eval 01950]  loss = -0.486440
[eval 01960]  loss = -6.199007
[eval 01970]  loss = -6.068761
[eval 01980]  loss = -3.296493
[eval 01990]  loss = -1.832460
[eval 02000]  loss = -1.160115
[eval 02010]  loss = -5.414597
[eval 02020]  loss = 0.734287
[eval 02030]  loss = -6.243466
[eval 02040]  loss = -1.849324
[eval 02050]  loss = 4.731557
[eval 02060]  loss = -6.142013
[eval 02070]  loss = -6.234440
[eval 02080]  loss = -2.173563
[eval 02090]  loss = -4.174178
[eval 02100]  loss = 0.755541
[eval 02110]  loss = -1.621691
[eval 02120]  loss = -1.047190
[eval 02130]  loss = -6.244418
[eval 02140]  loss = 2.335166
[eval 02150]  loss = 6.194704
[eval 02160]  loss = -6.368183
[eval 02170]  loss = -1.544654
[eval 02180]  loss = -4.280381
[eval 02190]  loss = 2.803616
[eval 02200]  loss = -4.647431
[eval 02210]  loss = 4.751431
[eval 02220]  loss = -6.377571
[eval 02230]  loss = -0.969103
[eval 02240]  loss = -5.481538
[eval 02250]  loss = -6.246540
[eval 02260]  loss = 0.561761
[eval 02270]  loss = -5.978063
[eval 02280]  loss = -0.107958
[eval 02290]  loss = -4.943859
[eval 02300]  loss = 0.592534
[eval 02310]  loss = -6.289468
[eval 02320]  loss = -3.947314
[eval 02330]  loss = 5.679266
[eval 02340]  loss = -5.818717
[eval 02350]  loss = 5.208415
[eval 02360]  loss = -1.226858
[eval 02370]  loss = -0.481824
[eval 02380]  loss = -3.405280
[eval 02390]  loss = 3.947703
[eval 02400]  loss = -6.319406
[eval 02410]  loss = 1.881283
[eval 02420]  loss = -1.433366
[eval 02430]  loss = -5.874015
[eval 02440]  loss = 2.019556
[eval 02450]  loss = -3.507415
[eval 02460]  loss = 2.732922
[eval 02470]  loss = -5.940925
[eval 02480]  loss = -2.717978
[eval 02490]  loss = -6.294200
[eval 02500]  loss = -2.564747
[eval 02510]  loss = 2.315718
[eval 02520]  loss = -5.572126
[eval 02530]  loss = 3.368746
[eval 02540]  loss = 2.365767
[eval 02550]  loss = -2.816156
[eval 02560]  loss = -4.133794
[eval 02570]  loss = 1.953021
[eval 02580]  loss = -6.279187
[eval 02590]  loss = -1.327571
[eval 02600]  loss = -0.821917
[eval 02610]  loss = -6.407451
[eval 02620]  loss = -5.538958
[eval 02630]  loss = 0.847881
[eval 02640]  loss = -0.227914
[eval 02650]  loss = 1.514930
[eval 02660]  loss = -5.341339
[eval 02670]  loss = -6.229572
[eval 02680]  loss = -1.170519
[eval 02690]  loss = -6.323309
[eval 02700]  loss = -3.469153
[eval 02710]  loss = -4.779330
[eval 02720]  loss = -6.115045
[eval 02730]  loss = 2.525656
[eval 02740]  loss = 0.155840
[eval 02750]  loss = -0.288168
[eval 02760]  loss = -3.313483
[eval 02770]  loss = 2.417178
[eval 02780]  loss = -6.241613
[eval 02790]  loss = -2.269186
[eval 02800]  loss = -2.050337
[eval 02810]  loss = -6.000031
[eval 02820]  loss = -2.868510
[eval 02830]  loss = 2.268116
[eval 02840]  loss = -2.441037
[eval 02850]  loss = -3.931756
[eval 02860]  loss = -4.444607
[eval 02870]  loss = -6.253348
[eval 02880]  loss = 1.601953
[eval 02890]  loss = 2.392332
[eval 02900]  loss = -6.316425
[eval 02910]  loss = 1.287516
[eval 02920]  loss = 0.945014
[eval 02930]  loss = 3.504277
[eval 02940]  loss = -1.937988
[eval 02950]  loss = -1.313564
[eval 02960]  loss = -6.257383
[eval 02970]  loss = -0.558889
[eval 02980]  loss = -2.897121
[eval 02990]  loss = -5.481862
[eval 03000]  loss = -1.353651
[eval 03010]  loss = -6.237116
[eval 03020]  loss = 0.147410
[eval 03030]  loss = -3.584827
[eval 03040]  loss = -4.183252
[eval 03050]  loss = -6.327980
[eval 03060]  loss = -0.363584
[eval 03070]  loss = -5.716611
[eval 03080]  loss = -6.240093
[eval 03090]  loss = -1.551518
[eval 03100]  loss = 1.524066
[eval 03110]  loss = -0.017849
[eval 03120]  loss = -4.429489
[eval 03130]  loss = -4.849360
[eval 03140]  loss = -6.266653
[eval 03150]  loss = 1.884830
[eval 03160]  loss = 2.921964
[eval 03170]  loss = -5.849621
[eval 03180]  loss = -0.550747
[eval 03190]  loss = -3.306486
[eval 03200]  loss = 0.916771
[eval 03210]  loss = -4.448299
[eval 03220]  loss = -0.731080
[eval 03230]  loss = -6.327910
[eval 03240]  loss = -3.325930
[eval 03250]  loss = -1.719791
[eval 03260]  loss = -5.726051
[eval 03270]  loss = 0.299716
[eval 03280]  loss = 0.474349
[eval 03290]  loss = -1.393363
[eval 03300]  loss = -1.479139
[eval 03310]  loss = -1.039489
[eval 03320]  loss = -6.246872
[eval 03330]  loss = 3.494215
[eval 03340]  loss = 5.654017
[eval 03350]  loss = -6.212541
[eval 03360]  loss = 2.270021
[eval 03370]  loss = -2.077024
[eval 03380]  loss = 2.518395
[eval 03390]  loss = -2.546077
[eval 03400]  loss = 0.781355
[eval 03410]  loss = -6.114886
[eval 03420]  loss = -0.127466
[eval 03430]  loss = -0.315380
[eval 03440]  loss = -5.479348
[eval 03450]  loss = -0.056929
[eval 03460]  loss = -6.033316
[eval 03470]  loss = -1.409117
[eval 03480]  loss = -6.318573
[eval 03490]  loss = 1.963452
[eval 03500]  loss = -6.248730
[eval 03510]  loss = 2.885546
[eval 03520]  loss = 4.773230
[eval 03530]  loss = -5.502063
[eval 03540]  loss = -1.273443
[eval 03550]  loss = -2.863078
[eval 03560]  loss = -3.762040
[eval 03570]  loss = -6.089867
[eval 03580]  loss = 2.932075
[eval 03590]  loss = -6.233609
[eval 03600]  loss = 2.177227
[eval 03610]  loss = -3.376899
[eval 03620]  loss = -5.465918
[eval 03630]  loss = -2.289418
[eval 03640]  loss = -4.762985
[eval 03650]  loss = -6.258093
[eval 03660]  loss = -0.314998
[eval 03670]  loss = -4.704387
[eval 03680]  loss = 2.617754
[eval 03690]  loss = -6.301774
[eval 03700]  loss = -2.167665
[eval 03710]  loss = 5.820680
[eval 03720]  loss = -5.552344
[eval 03730]  loss = 0.724074
[eval 03740]  loss = -4.684702
[eval 03750]  loss = 0.844103
[eval 03760]  loss = -5.012047
[eval 03770]  loss = -1.836444
[eval 03780]  loss = -6.254153
[eval 03790]  loss = -1.396846
[eval 03800]  loss = 4.024921
[eval 03810]  loss = -5.714406
[eval 03820]  loss = 3.892834
[eval 03830]  loss = -1.117077
[eval 03840]  loss = 0.910284
[eval 03850]  loss = -2.885370
[eval 03860]  loss = 0.826553
[eval 03870]  loss = -6.277546
[eval 03880]  loss = 0.815501
[eval 03890]  loss = 5.848655
[eval 03900]  loss = -5.823168
[eval 03910]  loss = 2.364416
[eval 03920]  loss = 1.439132
[eval 03930]  loss = 1.534167
[eval 03940]  loss = -3.264831
[eval 03950]  loss = -4.216260
[eval 03960]  loss = -6.335183
[eval 03970]  loss = -2.191253
[eval 03980]  loss = 1.898986
[eval 03990]  loss = -6.023046
[eval 04000]  loss = -0.967463
[eval 04010]  loss = -5.879472
[eval 04020]  loss = 4.952709
[eval 04030]  loss = -2.790824
[eval 04040]  loss = 2.112948
[eval 04050]  loss = -6.253838
[eval 04060]  loss = -1.932594
[eval 04070]  loss = 4.287045
[eval 04080]  loss = -6.249426
[eval 04090]  loss = -3.709469
[eval 04100]  loss = -5.198115
[eval 04110]  loss = -2.352006
[eval 04120]  loss = -5.055165
[eval 04130]  loss = -1.509660
[eval 04140]  loss = -6.228794
[eval 04150]  loss = -1.064987
[eval 04160]  loss = 3.152828
[eval 04170]  loss = -5.698852
[eval 04180]  loss = -1.062607
[eval 04190]  loss = 2.601233
[eval 04200]  loss = -4.710692
[eval 04210]  loss = -5.486893
[eval 04220]  loss = 1.885690
[eval 04230]  loss = -6.334607
[eval 04240]  loss = -0.114345
[eval 04250]  loss = -3.320321
[eval 04260]  loss = -6.269591
[eval 04270]  loss = -2.672695
[eval 04280]  loss = -6.260118
[eval 04290]  loss = 0.945840
[eval 04300]  loss = -6.217950
[eval 04310]  loss = -2.591615
[eval 04320]  loss = -6.274311
[eval 04330]  loss = 0.761583
[eval 04340]  loss = -2.804444
[eval 04350]  loss = -5.906496
[eval 04360]  loss = -1.527322
[eval 04370]  loss = 2.485433
[eval 04380]  loss = 0.738950
[eval 04390]  loss = -2.879350
[eval 04400]  loss = -1.523767
[eval 04410]  loss = -6.309916
[eval 04420]  loss = 3.171333
[eval 04430]  loss = -1.121416
[eval 04440]  loss = -6.159915
[eval 04450]  loss = 1.066521
[eval 04460]  loss = 0.058969
[eval 04470]  loss = -0.385320
[eval 04480]  loss = -1.186501
[eval 04490]  loss = 1.024835
[eval 04500]  loss = -6.315229
[eval 04510]  loss = 1.636330
[eval 04520]  loss = -4.014507
[eval 04530]  loss = -5.651411
[eval 04540]  loss = -0.090042
[eval 04550]  loss = 2.558506
[eval 04560]  loss = 0.598788
[eval 04570]  loss = -2.595581
[eval 04580]  loss = 2.388002
[eval 04590]  loss = -6.325357
[eval 04600]  loss = -2.255520
[eval 04610]  loss = -2.446850
[eval 04620]  loss = -6.043668
[eval 04630]  loss = 1.319820
[eval 04640]  loss = -5.890379
[eval 04650]  loss = 3.497872
[eval 04660]  loss = -5.149440
[eval 04670]  loss = 1.841358
[eval 04680]  loss = -6.240046
[eval 04690]  loss = -1.636953
[eval 04700]  loss = -4.884033
[eval 04710]  loss = -5.835933
[eval 04720]  loss = -0.941907
[eval 04730]  loss = -2.096999
[eval 04740]  loss = -0.508103
[eval 04750]  loss = -3.071414
[eval 04760]  loss = 3.412861
[eval 04770]  loss = -6.284428
[eval 04780]  loss = 2.672338
[eval 04790]  loss = -1.697781
[eval 04800]  loss = -5.642564
[eval 04810]  loss = 0.750803
[eval 04820]  loss = 1.232302
[eval 04830]  loss = 1.251360
[eval 04840]  loss = -1.813116
[eval 04850]  loss = 3.433321
[eval 04860]  loss = -6.275966
[eval 04870]  loss = 0.535471
[eval 04880]  loss = -1.456515
[eval 04890]  loss = -5.496137
[eval 04900]  loss = -3.046086
[eval 04910]  loss = 2.175476
[eval 04920]  loss = 3.427913
[eval 04930]  loss = -2.594811
[eval 04940]  loss = -3.562864
[eval 04950]  loss = -6.213161
[eval 04960]  loss = -1.816823
[eval 04970]  loss = 2.510764
[eval 04980]  loss = -6.173076
[eval 04990]  loss = 0.557879
[eval 05000]  loss = -2.072868
[eval 05010]  loss = -1.026072
[eval 05020]  loss = -1.479655
[eval 05030]  loss = 1.423112
[eval 05040]  loss = -6.246998
[eval 05050]  loss = -1.232876
[eval 05060]  loss = -4.672723
[eval 05070]  loss = -5.712702
[eval 05080]  loss = 0.374587
[eval 05090]  loss = -2.202892
[eval 05100]  loss = 0.134545
[eval 05110]  loss = -1.557303
[eval 05120]  loss = -1.595329
[eval 05130]  loss = -6.305572
[eval 05140]  loss = 3.377868
[eval 05150]  loss = -1.203213
[eval 05160]  loss = -5.592081
[eval 05170]  loss = -2.758294
[eval 05180]  loss = -0.863299
[eval 05190]  loss = -4.970267
[eval 05200]  loss = -2.409555
[eval 05210]  loss = 0.264079
[eval 05220]  loss = -6.331342
[eval 05230]  loss = -0.704133
[eval 05240]  loss = -2.102096
[eval 05250]  loss = -5.981476
[eval 05260]  loss = 4.833511
[eval 05270]  loss = -3.701886
[eval 05280]  loss = 1.187129
[eval 05290]  loss = -5.886716
[eval 05300]  loss = -0.400905
[eval 05310]  loss = -6.258345
[eval 05320]  loss = -1.540883
[eval 05330]  loss = 5.666427
[eval 05340]  loss = -5.485699
[eval 05350]  loss = -2.709656
[eval 05360]  loss = -5.709498
[eval 05370]  loss = -0.821499
[eval 05380]  loss = -5.541011
[eval 05390]  loss = -4.256834
[eval 05400]  loss = -6.197905
[eval 05410]  loss = 1.323031
[eval 05420]  loss = -3.631409
[eval 05430]  loss = -5.859479
[eval 05440]  loss = 0.875141
[eval 05450]  loss = -0.014763
[eval 05460]  loss = -2.193741
[eval 05470]  loss = -5.491473
[eval 05480]  loss = 0.985225
[eval 05490]  loss = -6.281191
[eval 05500]  loss = 3.606636
[eval 05510]  loss = -3.770719
[eval 05520]  loss = -5.891912
[eval 05530]  loss = 4.511052
[eval 05540]  loss = -1.785685
[eval 05550]  loss = -6.261653
[eval 05560]  loss = 2.437083
[eval 05570]  loss = -5.398545
[eval 05580]  loss = -2.119203
[eval 05590]  loss = -6.216300
[eval 05600]  loss = 0.169280
[eval 05610]  loss = 6.205070
[eval 05620]  loss = -6.007943
[eval 05630]  loss = 4.834988
[eval 05640]  loss = -0.889500
[eval 05650]  loss = -2.860697
[eval 05660]  loss = -6.114074
[eval 05670]  loss = -2.539847
[eval 05680]  loss = -6.284933
[eval 05690]  loss = -3.374912
[eval 05700]  loss = -5.702805
[eval 05710]  loss = -5.904099
[eval 05720]  loss = -0.781822
[eval 05730]  loss = 0.537221
[eval 05740]  loss = 2.908816
[eval 05750]  loss = -1.767413
[eval 05760]  loss = 2.410366
[eval 05770]  loss = -6.346260
[eval 05780]  loss = 3.751381
[eval 05790]  loss = -2.643106
[eval 05800]  loss = -5.464453
[eval 05810]  loss = -1.976520
[eval 05820]  loss = -1.419730
[eval 05830]  loss = -0.873103
[eval 05840]  loss = -4.337961
[eval 05850]  loss = -2.748990
[eval 05860]  loss = -6.263545
[eval 05870]  loss = -1.461587
[eval 05880]  loss = -5.450059
[eval 05890]  loss = -5.778102
[eval 05900]  loss = -0.206824
[eval 05910]  loss = -0.004273
[eval 05920]  loss = 0.252546
[eval 05930]  loss = -2.864562
[eval 05940]  loss = -3.310508
[eval 05950]  loss = -6.351621
[eval 05960]  loss = -1.027475
[eval 05970]  loss = 0.944346
[eval 05980]  loss = -5.868406
[eval 05990]  loss = 0.077999
[eval 06000]  loss = -5.399580
[eval 06010]  loss = -0.581495
[eval 06020]  loss = -1.421305
[eval 06030]  loss = 0.626710
[eval 06040]  loss = -6.219369
[eval 06050]  loss = -0.229944
[eval 06060]  loss = -5.384123
[eval 06070]  loss = -5.929507
[eval 06080]  loss = -1.853730
[eval 06090]  loss = -2.200127
[eval 06100]  loss = -3.766773
[eval 06110]  loss = -4.967368
[eval 06120]  loss = -0.022015
[eval 06130]  loss = -6.256746
[eval 06140]  loss = -1.476792
[eval 06150]  loss = -5.190207
[eval 06160]  loss = -6.399622
[eval 06170]  loss = -1.893165
[eval 06180]  loss = 0.423750
[eval 06190]  loss = 0.438849
[eval 06200]  loss = -6.245903
[eval 06210]  loss = 2.657523
[eval 06220]  loss = -6.260071
[eval 06230]  loss = -3.159702
[eval 06240]  loss = -4.535529
[eval 06250]  loss = -5.721819
[eval 06260]  loss = 2.813438
[eval 06270]  loss = 1.044480
[eval 06280]  loss = 1.973607
[eval 06290]  loss = -1.351641
[eval 06300]  loss = -3.365860
